index,id,location
33386,1294,US - Northern Plains
33387,1162,US - Pacific
33388,1731,US - Northern Plains
33389,579,US - Southeast
33390,461,US - Northern Plains
33391,547,US - Corn Belt
33392,1402,US - Pacific
33393,1540,US - Northern Plains
33394,818,US - Corn Belt
33395,120,US - Northern Plains
33396,413,US - Mountain
33397,108,US - Corn Belt
33398,313,US - Northern Plains
33399,1143,US - Pacific
33400,358,US - Northern Plains
33401,1443,US - Corn Belt
33402,317,US - Northern Plains
33403,224,US - Northern Plains
33404,97,US - Northern Plains
33405,1566,US - Corn Belt
33406,518,US - Corn Belt
33407,817,US - Corn Belt
33408,1014,US - Mountain
33409,688,US - Mountain
33410,1736,US - Corn Belt
33411,526,US - Mountain
33412,73,US - Pacific
33413,751,US - Mountain
33414,1003,US - Corn Belt
33415,1648,US - Mountain
33416,1915,US - Mountain
33417,839,US - Southeast
33418,1983,US - Mountain
33419,562,US - Corn Belt
33420,993,US - Northern Plains
33421,652,US - Mountain
33422,874,US - Corn Belt
33423,1854,US - Corn Belt
33424,991,US - Mountain
33425,1926,US - Mountain
33426,989,US - Pacific
33427,1127,US - Mountain
33428,391,US - Mountain
33429,1386,US - Corn Belt
33430,1597,US - Mountain
33431,903,US - Corn Belt
33432,1932,US - Mountain
33433,1271,US - Corn Belt
33434,1580,US - Mountain
33435,1217,US - Corn Belt
33436,372,US - Pacific
33437,1157,US - Corn Belt
33438,677,US - Corn Belt
33439,1538,US - Corn Belt
33440,1640,US - Mountain
33441,1820,US - Pacific
33442,1824,US - Pacific
33443,1976,US - Mountain
33444,475,US - Corn Belt
33445,41,US - Mountain
33446,1958,US - Pacific
33447,1618,US - Corn Belt
33448,412,US - Mountain
33449,486,US - Corn Belt
33450,1975,US - Mountain
33451,931,US - Northern Plains
33452,1893,US - Pacific
33453,1311,US - Mountain
33454,637,US - Corn Belt
33455,721,US - Mountain
33456,1314,US - Corn Belt
33457,1360,US - Mountain
33458,1745,US - Corn Belt
33459,832,US - Corn Belt
33460,982,US - Mountain
33461,1414,US - Pacific
33462,775,US - Pacific
33463,387,US - Corn Belt
33464,307,US - Mountain
33465,703,US - Corn Belt
33466,171,US - Corn Belt
33467,1524,US - Pacific
33468,1887,US - Mountain
33469,1754,US - Corn Belt
33470,756,US - Pacific
33471,1870,US - Mountain
33472,1408,US - Corn Belt
33473,1836,US - Corn Belt
33474,708,US - Corn Belt
33475,703,US - Corn Belt
33476,1039,US - Mountain
33477,204,US - Northern Plains
33478,21,US - Delta States
33479,424,US - Pacific
33480,1862,US - Corn Belt
33481,1491,US - Pacific
33482,272,US - Pacific
33483,1680,US - Corn Belt
33484,460,US - Pacific
33485,629,US - Corn Belt
33486,1151,US - Southeast
33487,404,US - Corn Belt
33488,281,US - Lake States
33489,1342,US - Northern Plains
33490,482,US - Pacific
33491,243,US - Pacific
33492,1786,US - Corn Belt
33493,797,US - Northeast
33494,1857,US - Pacific
33495,560,US - Corn Belt
33496,381,US - Corn Belt
33497,861,US - Southeast
33498,909,US - Pacific
33499,1820,US - Pacific
33500,542,US - Pacific
33501,1180,US - Southeast
33502,122,US - Corn Belt
33503,1935,US - Corn Belt
33504,533,US - Corn Belt
33505,1136,US - Corn Belt
33506,1416,US - Corn Belt
33507,665,US - Corn Belt
33508,1740,US - Corn Belt
33509,627,US - Corn Belt
33510,37,US - Corn Belt
33511,223,US - Corn Belt
33512,1261,US - Corn Belt
33513,1864,US - Northern Plains
33514,1007,US - Northern Plains
33515,1143,US - Corn Belt
33516,864,US - Northern Plains
33517,1827,US - Corn Belt
33518,111,US - Corn Belt
33519,739,US - Corn Belt
33520,1043,US - Lake States
33521,1586,US - Corn Belt
33522,613,US - Northern Plains
33523,673,US - Corn Belt
33524,1541,US - Lake States
33525,573,US - Corn Belt
33526,352,US - Corn Belt
33527,1637,US - Lake States
33528,113,US - Corn Belt
33529,1933,US - Corn Belt
33530,104,US - Corn Belt
33531,165,US - Corn Belt
33532,124,US - Delta States
33533,380,US - Corn Belt
33534,1884,US - Corn Belt
33535,1822,US - Corn Belt
33536,812,US - Lake States
33537,803,US - Corn Belt
33538,564,US - Corn Belt
33539,625,US - Corn Belt
33540,1492,US - Northeast
33541,1145,US - Corn Belt
33542,511,US - Corn Belt
33543,1423,US - Corn Belt
33544,234,US - Corn Belt
33545,158,US - Lake States
33546,709,US - Corn Belt
33547,679,US - Corn Belt
33548,642,US - Lake States
33549,1504,US - Corn Belt
33550,757,US - Corn Belt
33551,1292,US - Corn Belt
33552,52,US - Appalachian
33553,1736,US - Corn Belt
33554,1403,US - Corn Belt
33555,1788,US - Corn Belt
33556,701,US - Lake States
33557,1444,US - Mountain
33558,679,US - Corn Belt
33559,1473,US - Corn Belt
33560,1347,US - Corn Belt
33561,1189,US - Southeast
33562,1331,US - Lake States
33563,1794,US - Southeast
33564,289,US - Corn Belt
33565,1001,US - Lake States
33566,1099,US - Corn Belt
33567,1857,US - Northeast
33568,1920,US - Southeast
33569,1362,US - Lake States
33570,885,US - Northeast
33571,298,US - Appalachian
33572,1086,US - Corn Belt
33573,1733,US - Corn Belt
33574,1570,US - Corn Belt
33575,50,US - Mountain
33576,61,US - Lake States
33577,1926,US - Southeast
33578,99,US - Northern Plains
33579,1802,US - Lake States
33580,282,US - Lake States
33581,938,US - Southeast
33582,470,US - Lake States
33583,1247,US - Northeast
33584,58,US - Lake States
33585,1743,US - Corn Belt
33586,823,US - Northern Plains
33587,501,US - Corn Belt
33588,1443,US - Lake States
33589,170,US - Corn Belt
33590,573,US - Corn Belt
33591,1883,US - Appalachian
33592,841,US - Appalachian
33593,443,US - Northern Plains
33594,1358,US - Lake States
33595,203,US - Corn Belt
33596,1633,US - Lake States
33597,1142,Canada
33598,106,Canada
33599,1126,US - Southeast
33600,1183,US - Corn Belt
33601,1856,US - Appalachian
33602,1680,US - Delta States
33603,1652,Canada
33604,1875,US - Appalachian
33605,107,US - Corn Belt
33606,29,Canada
33607,242,US - Northeast
33608,734,US - Appalachian
33609,1021,US - Appalachian
33610,317,Canada
33611,1222,US - Corn Belt
33612,1784,US - Southeast
33613,1835,US - Southern Plains
33614,1809,Canada
33615,1754,US - Corn Belt
33616,1893,US - Southeast
33617,1163,Canada
33618,1735,US - Corn Belt
33619,323,US - Corn Belt
33620,600,US - Northern Plains
33621,1834,US - Northern Plains
33622,147,US - Corn Belt
33623,1136,US - Pacific
33624,1690,US - Corn Belt
33625,1296,Canada
33626,1664,US - Corn Belt
33627,1642,US - Corn Belt
33628,761,Canada
33629,1157,Canada
33630,866,Canada
33631,1523,US - Corn Belt
33632,1388,US - Corn Belt
33633,792,US - Corn Belt
33634,903,US - Appalachian
33635,426,US - Corn Belt
33636,701,US - Mountain
33637,340,US - Corn Belt
33638,1695,US - Corn Belt
33639,1460,US - Corn Belt
33640,1516,US - Corn Belt
33641,1844,US - Corn Belt
33642,488,US - Corn Belt
33643,388,US - Southeast
33644,1853,US - Corn Belt
33645,69,US - Southeast
33646,821,US - Corn Belt
33647,293,US - Corn Belt
33648,840,US - Corn Belt
33649,1036,US - Corn Belt
33650,1447,US - Southeast
33651,1381,US - Corn Belt
33652,848,US - Corn Belt
33653,1176,US - Corn Belt
33654,1575,US - Corn Belt
33655,873,US - Mountain
33656,1050,US - Corn Belt
33657,128,US - Corn Belt
33658,1352,US - Northern Plains
33659,741,US - Corn Belt
33660,72,US - Corn Belt
33661,1119,US - Corn Belt
33662,1071,US - Corn Belt
33663,927,US - Corn Belt
33664,1857,US - Corn Belt
33665,1477,US - Corn Belt
33666,564,US - Corn Belt
33667,406,US - Corn Belt
33668,368,US - Corn Belt
33669,177,US - Appalachian
33670,107,US - Corn Belt
33671,419,US - Corn Belt
33672,1276,US - Corn Belt
33673,1959,US - Appalachian
33674,502,US - Corn Belt
33675,1962,US - Appalachian
33676,1232,US - Corn Belt
33677,1554,US - Lake States
33678,1678,US - Corn Belt
33679,978,US - Corn Belt
33680,894,US - Delta States
33681,264,Canada
33682,1211,US - Corn Belt
33683,453,US - Northern Plains
33684,707,US - Appalachian
33685,311,US - Corn Belt
33686,253,US - Southeast
33687,473,US - Appalachian
33688,623,US - Corn Belt
33689,471,US - Appalachian
33690,737,US - Northern Plains
33691,609,US - Corn Belt
33692,1250,US - Northeast
33693,1199,Canada
33694,1541,US - Corn Belt
33695,1694,US - Corn Belt
33696,1013,US - Corn Belt
33697,89,US - Northeast
33698,1101,US - Corn Belt
33699,1644,US - Southeast
33700,305,US - Corn Belt
33701,637,US - Southeast
33702,1812,US - Northern Plains
33703,421,US - Corn Belt
33704,1982,US - Southeast
33705,1943,US - Pacific
33706,521,US - Northern Plains
33707,261,US - Corn Belt
33708,1466,US - Appalachian
33709,782,US - Corn Belt
33710,1981,US - Corn Belt
33711,713,US - Northern Plains
33712,1118,US - Delta States
33713,420,US - Southeast
33714,631,US - Corn Belt
33715,1085,US - Corn Belt
33716,1232,US - Corn Belt
33717,1545,US - Southeast
33718,1455,US - Northern Plains
33719,747,US - Corn Belt
33720,521,US - Corn Belt
33721,745,US - Corn Belt
33722,908,US - Corn Belt
33723,1224,US - Corn Belt
33724,239,US - Corn Belt
33725,1536,US - Corn Belt
33726,41,US - Corn Belt
33727,949,US - Delta States
33728,1693,US - Corn Belt
33729,493,US - Southeast
33730,1431,US - Corn Belt
33731,1148,US - Corn Belt
33732,1751,US - Pacific
33733,208,US - Corn Belt
33734,440,US - Corn Belt
33735,1455,US - Corn Belt
33736,1885,US - Northern Plains
33737,1186,US - Northeast
33738,248,US - Northern Plains
33739,1884,US - Pacific
33740,1243,US - Pacific
33741,632,US - Mountain
33742,5,US - Delta States
33743,1300,US - Northeast
33744,1946,US - Corn Belt
33745,584,US - Corn Belt
33746,1104,US - Corn Belt
33747,131,US - Delta States
33748,1465,US - Delta States
33749,1308,US - Corn Belt
33750,1198,US - Northeast
33751,675,US - Corn Belt
33752,1902,US - Delta States
33753,685,US - Northeast
33754,1082,US - Pacific
33755,443,US - Pacific
33756,1185,US - Delta States
33757,1099,US - Corn Belt
33758,997,US - Corn Belt
33759,1797,US - Corn Belt
33760,362,US - Corn Belt
33761,1494,US - Corn Belt
33762,394,US - Pacific
33763,759,US - Corn Belt
33764,749,US - Northern Plains
33765,1977,US - Corn Belt
33766,884,US - Lake States
33767,1271,US - Corn Belt
33768,319,US - Corn Belt
33769,1278,US - Lake States
33770,651,US - Delta States
33771,526,US - Corn Belt
33772,1084,US - Corn Belt
33773,1366,US - Pacific
33774,1804,US - Corn Belt
33775,685,US - Northeast
33776,653,US - Corn Belt
33777,744,US - Corn Belt
33778,727,US - Corn Belt
33779,1385,US - Delta States
33780,872,US - Corn Belt
33781,589,US - Northeast
33782,1947,US - Corn Belt
33783,1711,US - Corn Belt
33784,1981,US - Corn Belt
33785,206,US - Appalachian
33786,568,US - Southeast
33787,884,US - Corn Belt
33788,340,US - Corn Belt
33789,1099,US - Corn Belt
33790,312,US - Northeast
33791,1900,US - Corn Belt
33792,1850,US - Lake States
33793,360,US - Delta States
33794,602,US - Lake States
33795,1162,US - Corn Belt
33796,825,US - Corn Belt
33797,155,US - Corn Belt
33798,35,US - Delta States
33799,1296,US - Corn Belt
33800,1861,US - Corn Belt
33801,739,US - Corn Belt
33802,996,US - Corn Belt
33803,1586,US - Corn Belt
33804,1289,US - Corn Belt
33805,820,US - Lake States
33806,351,US - Corn Belt
33807,321,US - Corn Belt
33808,578,US - Corn Belt
33809,823,US - Corn Belt
33810,1811,US - Northern Plains
33811,1211,US - Corn Belt
33812,143,US - Northeast
33813,237,US - Corn Belt
33814,1429,US - Corn Belt
33815,43,US - Pacific
33816,1099,US - Corn Belt
33817,655,US - Corn Belt
33818,817,US - Corn Belt
33819,1681,US - Corn Belt
33820,215,US - Corn Belt
33821,1969,US - Northeast
33822,63,US - Corn Belt
33823,549,US - Corn Belt
33824,1722,US - Northern Plains
33825,958,US - Corn Belt
33826,421,US - Northern Plains
33827,1350,US - Northeast
33828,1279,US - Southeast
33829,690,US - Corn Belt
33830,317,US - Corn Belt
33831,339,US - Southeast
33832,281,US - Northern Plains
33833,738,US - Corn Belt
33834,1630,US - Lake States
33835,139,US - Corn Belt
33836,1890,US - Corn Belt
33837,216,US - Southeast
33838,1037,US - Northeast
33839,193,US - Northern Plains
33840,1906,US - Southeast
33841,1090,US - Lake States
33842,1167,US - Corn Belt
33843,874,US - Corn Belt
33844,1311,US - Corn Belt
33845,1690,US - Lake States
33846,848,US - Corn Belt
33847,1948,US - Southeast
33848,118,US - Northern Plains
33849,1324,Canada
33850,259,US - Delta States
33851,524,US - Corn Belt
33852,373,US - Southeast
33853,424,US - Corn Belt
33854,921,US - Northern Plains
33855,221,US - Corn Belt
33856,427,US - Mountain
33857,158,US - Corn Belt
33858,780,US - Corn Belt
33859,1518,US - Mountain
33860,1724,US - Corn Belt
33861,1292,US - Southeast
33862,1233,US - Corn Belt
33863,1330,US - Corn Belt
33864,1597,US - Southeast
33865,132,US - Corn Belt
33866,752,US - Southeast
33867,1360,US - Southeast
33868,406,US - Corn Belt
33869,260,US - Northern Plains
33870,1540,US - Southeast
33871,1170,US - Appalachian
33872,1585,US - Southeast
33873,582,US - Lake States
33874,1255,US - Northeast
33875,1008,US - Corn Belt
33876,1041,US - Corn Belt
33877,897,US - Appalachian
33878,1160,US - Northern Plains
33879,557,US - Corn Belt
33880,370,US - Northeast
33881,51,US - Southeast
33882,1678,US - Northeast
33883,129,US - Northern Plains
33884,126,US - Southeast
33885,1364,US - Corn Belt
33886,1412,US - Appalachian
33887,92,US - Appalachian
33888,1495,US - Northeast
33889,573,US - Northeast
33890,13,US - Corn Belt
33891,1904,US - Corn Belt
33892,1501,US - Northeast
33893,1393,US - Northern Plains
33894,261,US - Delta States
33895,1940,US - Mountain
33896,965,US - Northern Plains
33897,148,US - Northern Plains
33898,890,US - Northeast
33899,589,US - Corn Belt
33900,661,US - Corn Belt
33901,1420,US - Corn Belt
33902,708,US - Mountain
33903,874,US - Corn Belt
33904,295,US - Corn Belt
33905,1354,US - Lake States
33906,1961,US - Southeast
33907,1571,US - Northeast
33908,1402,US - Lake States
33909,1207,US - Northern Plains
33910,1392,US - Corn Belt
33911,799,US - Pacific
33912,712,US - Lake States
33913,558,US - Corn Belt
33914,288,US - Corn Belt
33915,621,US - Corn Belt
33916,408,US - Corn Belt
33917,919,US - Northeast
33918,1820,US - Corn Belt
33919,1213,US - Corn Belt
33920,1428,US - Lake States
33921,121,US - Corn Belt
33922,1082,US - Mountain
33923,1903,US - Lake States
33924,1954,US - Corn Belt
33925,1991,US - Northeast
33926,1656,US - Pacific
33927,765,US - Pacific
33928,1387,US - Corn Belt
33929,1750,US - Northeast
33930,1600,US - Pacific
33931,260,US - Lake States
33932,1038,US - Corn Belt
33933,1520,US - Lake States
33934,385,Canada
33935,110,US - Corn Belt
33936,1913,US - Lake States
33937,1041,US - Corn Belt
33938,466,US - Corn Belt
33939,356,US - Southeast
33940,975,US - Lake States
33941,1067,US - Southeast
33942,670,US - Lake States
33943,1368,US - Corn Belt
33944,808,US - Mountain
33945,805,US - Northeast
33946,306,US - Northeast
33947,78,US - Corn Belt
33948,1082,US - Corn Belt
33949,1338,US - Corn Belt
33950,1875,US - Corn Belt
33951,1020,US - Appalachian
33952,419,US - Southeast
33953,683,US - Northeast
33954,423,US - Corn Belt
33955,779,US - Southeast
33956,1390,US - Corn Belt
33957,1576,US - Southern Plains
33958,206,US - Corn Belt
33959,1434,US - Southeast
33960,288,US - Corn Belt
33961,778,US - Northeast
33962,875,US - Southeast
33963,1015,US - Southeast
33964,1283,US - Southeast
33965,518,US - Northern Plains
33966,1472,US - Appalachian
33967,674,US - Corn Belt
33968,1988,US - Corn Belt
33969,1910,US - Corn Belt
33970,634,US - Corn Belt
33971,209,US - Lake States
33972,1750,US - Northeast
33973,695,US - Corn Belt
33974,1157,US - Southern Plains
33975,1647,US - Corn Belt
33976,618,US - Corn Belt
33977,1306,US - Corn Belt
33978,1161,US - Northeast
33979,1009,US - Pacific
33980,114,US - Northeast
33981,1904,US - Southeast
33982,1258,US - Northern Plains
33983,1336,US - Southeast
33984,262,US - Southeast
33985,1583,US - Southeast
33986,971,US - Pacific
33987,596,US - Southeast
33988,633,US - Lake States
33989,104,US - Northern Plains
33990,794,US - Pacific
33991,38,US - Corn Belt
33992,1908,US - Mountain
33993,418,US - Southeast
33994,1083,US - Corn Belt
33995,1505,US - Southeast
33996,1029,US - Corn Belt
33997,1197,US - Corn Belt
33998,1833,US - Northern Plains
33999,1005,US - Southeast
34000,1777,US - Mountain
34001,986,US - Southeast
34002,976,US - Southeast
34003,365,US - Corn Belt
34004,835,US - Mountain
34005,1478,US - Northern Plains
34006,1524,US - Lake States
34007,1372,US - Corn Belt
34008,35,US - Corn Belt
34009,980,US - Southeast
34010,587,US - Corn Belt
34011,975,US - Southeast
34012,1265,US - Northeast
34013,224,US - Corn Belt
34014,1431,US - Southeast
34015,1032,US - Southeast
34016,1936,US - Northeast
34017,892,US - Northeast
34018,1456,US - Northern Plains
34019,1471,US - Northeast
34020,1210,US - Corn Belt
34021,1798,US - Southeast
34022,1483,US - Corn Belt
34023,299,US - Southeast
34024,1874,US - Corn Belt
34025,505,US - Lake States
34026,850,US - Corn Belt
34027,1270,US - Northeast
34028,1879,US - Lake States
34029,1963,US - Corn Belt
34030,697,US - Corn Belt
34031,1092,US - Southeast
34032,836,US - Corn Belt
34033,1969,US - Southeast
34034,411,US - Southeast
34035,745,US - Corn Belt
34036,1902,US - Southeast
34037,1848,US - Southeast
34038,190,US - Corn Belt
34039,1380,US - Corn Belt
34040,1187,US - Southeast
34041,1930,US - Northeast
34042,1602,US - Appalachian
34043,1718,US - Southeast
34044,1154,US - Southeast
34045,1331,US - Southeast
34046,1621,US - Corn Belt
34047,15,US - Southeast
34048,358,US - Corn Belt
34049,1757,US - Southeast
34050,1732,US - Southeast
34051,662,US - Southeast
34052,627,US - Southeast
34053,1432,US - Northeast
34054,1365,US - Corn Belt
34055,271,US - Corn Belt
34056,145,US - Northeast
34057,1102,US - Southeast
34058,982,US - Corn Belt
34059,252,US - Southeast
34060,527,US - Southeast
34061,558,US - Northern Plains
34062,357,US - Southeast
34063,576,US - Southeast
34064,1432,US - Southeast
34065,885,US - Northern Plains
34066,1592,US - Southeast
34067,637,US - Southern Plains
34068,2000,US - Corn Belt
34069,1694,US - Corn Belt
34070,1705,US - Southeast
34071,1100,US - Corn Belt
34072,98,US - Pacific
34073,378,US - Southeast
34074,1324,US - Southeast
34075,1035,US - Southeast
34076,1757,US - Appalachian
34077,1955,US - Southeast
34078,1029,US - Lake States
34079,1339,US - Southeast
34080,1269,US - Southeast
34081,15,US - Southeast
34082,1539,US - Lake States
34083,759,US - Southeast
34084,1923,US - Northeast
34085,1002,US - Southeast
34086,1672,US - Corn Belt
34087,1362,US - Corn Belt
34088,1083,US - Southeast
34089,469,US - Northeast
34090,1060,US - Southeast
34091,541,US - Corn Belt
34092,85,US - Southeast
34093,1171,US - Southeast
34094,598,US - Corn Belt
34095,438,US - Southeast
34096,107,US - Northeast
34097,1431,US - Northern Plains
34098,226,US - Corn Belt
34099,960,US - Southeast
34100,2000,US - Southeast
34101,1014,US - Northeast
34102,946,US - Southeast
34103,1241,US - Corn Belt
34104,501,US - Southeast
34105,1934,US - Appalachian
34106,1304,US - Southeast
34107,578,US - Northeast
34108,405,US - Southeast
34109,890,US - Southeast
34110,234,US - Corn Belt
34111,1818,US - Northeast
34112,1384,US - Corn Belt
34113,957,US - Southeast
34114,1063,US - Northern Plains
34115,622,US - Southeast
34116,535,US - Corn Belt
34117,96,US - Northern Plains
34118,1122,US - Corn Belt
34119,431,US - Southeast
34120,828,US - Southeast
34121,776,US - Corn Belt
34122,149,US - Southeast
34123,1116,US - Southeast
34124,1620,US - Southeast
34125,1832,US - Southeast
34126,228,US - Northeast
34127,1419,US - Southeast
34128,1204,US - Corn Belt
34129,122,US - Northeast
34130,1866,US - Southeast
34131,534,US - Corn Belt
34132,890,US - Corn Belt
34133,1256,US - Northern Plains
34134,1348,US - Northeast
34135,487,US - Southeast
34136,1284,US - Southeast
34137,1242,US - Southeast
34138,1757,US - Northern Plains
34139,1662,US - Northeast
34140,1171,US - Northeast
34141,1587,US - Southeast
34142,34,US - Corn Belt
34143,1863,US - Southeast
34144,680,US - Corn Belt
34145,1344,US - Corn Belt
34146,159,US - Pacific
34147,1011,US - Corn Belt
34148,508,US - Corn Belt
34149,217,US - Northern Plains
34150,1907,US - Northeast
34151,23,US - Southeast
34152,78,US - Southeast
34153,1420,US - Southern Plains
34154,1483,US - Southeast
34155,1901,US - Appalachian
34156,1027,US - Southeast
34157,528,US - Northern Plains
34158,392,US - Southeast
34159,109,US - Southeast
34160,1643,US - Northeast
34161,1779,US - Northeast
34162,1124,US - Northeast
34163,373,US - Southeast
34164,1868,US - Southeast
34165,146,US - Southeast
34166,1785,US - Northern Plains
34167,1844,US - Southeast
34168,402,US - Southeast
34169,99,US - Northeast
34170,712,US - Corn Belt
34171,1797,US - Northeast
34172,1923,US - Lake States
34173,1485,US - Corn Belt
34174,428,US - Northern Plains
34175,1772,US - Southeast
34176,1724,US - Northeast
34177,895,US - Corn Belt
34178,267,US - Northern Plains
34179,924,US - Corn Belt
34180,1612,US - Northeast
34181,452,US - Northeast
34182,1226,US - Lake States
34183,1176,US - Lake States
34184,1821,US - Southeast
34185,752,US - Northeast
34186,872,US - Southeast
34187,1294,US - Corn Belt
34188,607,US - Northeast
34189,686,US - Lake States
34190,124,US - Pacific
34191,1512,US - Corn Belt
34192,1692,US - Lake States
34193,1208,US - Southeast
34194,356,US - Appalachian
34195,1992,US - Southeast
34196,1603,US - Northern Plains
34197,1670,US - Northeast
34198,1898,US - Corn Belt
34199,1044,US - Northeast
34200,595,US - Northeast
34201,1469,US - Corn Belt
34202,864,US - Southeast
34203,145,US - Corn Belt
34204,170,US - Corn Belt
34205,1614,US - Corn Belt
34206,1701,US - Southeast
34207,1531,US - Corn Belt
34208,1127,US - Northern Plains
34209,1092,US - Northern Plains
34210,70,US - Southeast
34211,1558,US - Corn Belt
34212,1098,US - Corn Belt
34213,601,US - Northern Plains
34214,660,US - Lake States
34215,619,US - Northeast
34216,1237,US - Corn Belt
34217,1060,US - Northeast
34218,854,US - Corn Belt
34219,1148,US - Corn Belt
34220,130,US - Corn Belt
34221,699,US - Corn Belt
34222,1230,US - Northeast
34223,31,US - Northern Plains
34224,1079,US - Northern Plains
34225,372,US - Corn Belt
34226,1101,US - Corn Belt
34227,1711,US - Corn Belt
34228,600,US - Appalachian
34229,1604,US - Northeast
34230,436,US - Northern Plains
34231,803,US - Lake States
34232,505,US - Northern Plains
34233,934,US - Northeast
34234,1884,US - Northern Plains
34235,976,US - Corn Belt
34236,1328,US - Northern Plains
34237,737,US - Appalachian
34238,1352,US - Northern Plains
34239,1716,US - Southeast
34240,1119,US - Corn Belt
34241,1742,US - Northeast
34242,313,US - Northeast
34243,1734,US - Northern Plains
34244,1490,US - Northeast
34245,1584,US - Corn Belt
34246,47,US - Corn Belt
34247,1702,US - Northern Plains
34248,742,US - Northern Plains
34249,1134,US - Northern Plains
34250,467,US - Northeast
34251,230,US - Pacific
34252,1736,US - Corn Belt
34253,263,US - Corn Belt
34254,358,US - Northeast
34255,1937,US - Northeast
34256,1881,US - Northeast
34257,1287,US - Corn Belt
34258,1018,US - Northern Plains
34259,1587,US - Northern Plains
34260,399,US - Corn Belt
34261,977,US - Northern Plains
34262,830,US - Corn Belt
34263,1851,US - Corn Belt
34264,209,US - Northeast
34265,495,US - Appalachian
34266,1532,US - Southeast
34267,1639,US - Corn Belt
34268,957,US - Corn Belt
34269,449,US - Appalachian
34270,1613,US - Northeast
34271,1184,US - Corn Belt
34272,699,US - Northern Plains
34273,1927,US - Northeast
34274,305,US - Lake States
34275,1561,US - Corn Belt
34276,207,US - Corn Belt
34277,276,US - Southeast
34278,1754,US - Corn Belt
34279,37,US - Northeast
34280,1929,US - Southeast
34281,698,US - Corn Belt
34282,345,US - Northeast
34283,1612,US - Southeast
34284,702,US - Northern Plains
34285,1884,US - Southeast
34286,1110,US - Northeast
34287,835,US - Corn Belt
34288,207,US - Northeast
34289,90,US - Corn Belt
34290,299,US - Southeast
34291,945,US - Corn Belt
34292,403,US - Northern Plains
34293,1064,US - Corn Belt
34294,1994,US - Lake States
34295,846,US - Southeast
34296,1632,US - Corn Belt
34297,1660,US - Northern Plains
34298,566,US - Northeast
34299,1226,US - Northeast
34300,1132,US - Corn Belt
34301,449,US - Southeast
34302,457,US - Corn Belt
34303,226,US - Northeast
34304,1462,US - Corn Belt
34305,1147,US - Southeast
34306,289,US - Southeast
34307,1366,US - Appalachian
34308,1622,US - Northeast
34309,1210,US - Northern Plains
34310,470,US - Corn Belt
34311,978,US - Southeast
34312,1376,US - Northeast
34313,332,US - Corn Belt
34314,914,US - Southeast
34315,1709,US - Corn Belt
34316,463,US - Southeast
34317,1239,US - Corn Belt
34318,1425,US - Corn Belt
34319,1377,US - Northern Plains
34320,788,US - Corn Belt
34321,1098,US - Southeast
34322,1062,US - Corn Belt
34323,595,US - Northeast
34324,1930,US - Northeast
34325,738,US - Delta States
34326,436,US - Corn Belt
34327,68,US - Northeast
34328,1425,US - Lake States
34329,1548,US - Southern Plains
34330,13,US - Northeast
34331,1064,US - Corn Belt
34332,243,US - Northern Plains
34333,1798,US - Corn Belt
34334,668,US - Northern Plains
34335,479,US - Delta States
34336,1251,US - Corn Belt
34337,372,US - Northern Plains
34338,166,US - Corn Belt
34339,1542,US - Northern Plains
34340,62,US - Northern Plains
34341,1669,US - Corn Belt
34342,1317,US - Southeast
34343,1793,US - Northern Plains
34344,842,US - Mountain
34345,755,US - Northeast
34346,1325,US - Northern Plains
34347,146,US - Northern Plains
34348,576,US - Northern Plains
34349,1662,US - Northeast
34350,1759,US - Corn Belt
34351,1760,US - Southeast
34352,153,US - Corn Belt
34353,306,US - Southern Plains
34354,916,US - Lake States
34355,771,US - Corn Belt
34356,1164,US - Corn Belt
34357,32,US - Lake States
34358,243,US - Delta States
34359,1809,US - Northern Plains
34360,1995,US - Corn Belt
34361,112,US - Southeast
34362,1422,US - Appalachian
34363,716,US - Northeast
34364,1829,US - Southeast
34365,657,US - Corn Belt
34366,679,US - Northeast
34367,982,US - Corn Belt
34368,1785,US - Northeast
34369,1680,US - Corn Belt
34370,1253,US - Corn Belt
34371,552,US - Corn Belt
34372,1973,US - Lake States
34373,638,US - Southeast
34374,1036,US - Southeast
34375,911,US - Corn Belt
34376,406,US - Southern Plains
34377,1774,US - Southeast
34378,1736,US - Corn Belt
34379,1545,US - Corn Belt
34380,514,US - Southeast
34381,955,US - Corn Belt
34382,737,US - Southeast
34383,980,US - Lake States
34384,661,US - Northeast
34385,1323,US - Northeast
34386,1462,US - Southeast
34387,286,US - Corn Belt
34388,569,US - Southeast
34389,1614,US - Corn Belt
34390,21,US - Northeast
34391,1441,US - Southeast
34392,223,US - Corn Belt
34393,1887,US - Northeast
34394,204,US - Southeast
34395,28,US - Corn Belt
34396,270,US - Appalachian
34397,114,US - Corn Belt
34398,1653,US - Southeast
34399,1196,US - Corn Belt
34400,387,US - Northern Plains
34401,268,US - Northeast
34402,798,US - Northeast
34403,701,US - Corn Belt
34404,1383,US - Southeast
34405,65,US - Northeast
34406,1270,US - Corn Belt
34407,1684,US - Northern Plains
34408,671,US - Northeast
34409,1045,US - Southern Plains
34410,1949,US - Northeast
34411,25,US - Southeast
34412,1494,US - Corn Belt
34413,53,US - Northeast
34414,1416,US - Northeast
34415,1426,US - Corn Belt
34416,1213,US - Lake States
34417,1485,US - Lake States
34418,358,US - Lake States
34419,1564,US - Corn Belt
34420,396,US - Southeast
